Actif;Date;Close
ITB.F;05/08/2009;19,72
ITB.F;03/08/2009;19,52
ITB.F;30/07/2009;19,74
ITB.F;29/07/2009;19,61
ITB.F;28/07/2009;19,21
ITB.F;27/07/2009;19
ITB.F;22/07/2009;19,54
ITB.F;21/07/2009;19,15
ITB.F;17/07/2009;19,02
ITB.F;15/07/2009;19,16
ITB.F;13/07/2009;18,96
ITB.F;10/07/2009;18,99
ITB.F;06/07/2009;18,41
ITB.F;03/07/2009;18,76
ITB.F;01/07/2009;18,81
ITB.F;26/06/2009;18,88
ITB.F;23/06/2009;18,96
ITB.F;22/06/2009;18,7
ITB.F;19/06/2009;18,95
ITB.F;17/06/2009;18,35
ITB.F;12/06/2009;18,71
ITB.F;10/06/2009;18,96
ITB.F;08/06/2009;18,5
ITB.F;05/06/2009;18,75
ITB.F;02/06/2009;18,52
ITB.F;28/05/2009;18,63
ITB.F;27/05/2009;18,6
ITB.F;26/05/2009;18,51
ITB.F;22/05/2009;18
ITB.F;19/05/2009;18,21
ITB.F;18/05/2009;18,04
ITB.F;15/05/2009;17,62
ITB.F;13/05/2009;17,4
ITB.F;12/05/2009;17,48
ITB.F;11/05/2009;18,33
ITB.F;08/05/2009;17,39
ITB.F;07/05/2009;17,59
ITB.F;06/05/2009;17,03
ITB.F;05/05/2009;17,25
ITB.F;04/05/2009;17
ITB.F;30/04/2009;17,27
ITB.F;28/04/2009;17,25
ITB.F;23/04/2009;16,5
ITB.F;21/04/2009;16,61
ITB.F;20/04/2009;16,96
ITB.F;17/04/2009;17,31
ITB.F;16/04/2009;16,56
ITB.F;15/04/2009;16,77
ITB.F;14/04/2009;16,17
ITB.F;07/04/2009;16,9
ITB.F;06/04/2009;17
ITB.F;03/04/2009;16,82
ITB.F;02/04/2009;17,17
ITB.F;01/04/2009;16,92
ITB.F;27/03/2009;16,17
ITB.F;25/03/2009;17,26
ITB.F;23/03/2009;16,73
ITB.F;19/03/2009;16,57
ITB.F;18/03/2009;17,23
ITB.F;09/03/2009;17
ITB.F;06/03/2009;17,2
ITB.F;05/03/2009;17,36
ITB.F;04/03/2009;17,29
ITB.F;03/03/2009;17,66
ITB.F;02/03/2009;18,7
ITB.F;27/02/2009;18,29
ITB.F;26/02/2009;18,32
ITB.F;25/02/2009;18,29
ITB.F;24/02/2009;19,1
ITB.F;23/02/2009;19,2
ITB.F;20/02/2009;19,55
ITB.F;18/02/2009;19,76
ITB.F;17/02/2009;19,44
ITB.F;16/02/2009;19,59
ITB.F;13/02/2009;19,69
ITB.F;12/02/2009;19,7
ITB.F;11/02/2009;19,85
ITB.F;09/02/2009;20,05
ITB.F;06/02/2009;20,73
ITB.F;05/02/2009;20,4
ITB.F;04/02/2009;20,68
ITB.F;02/02/2009;20,99
ITB.F;27/01/2009;19,61
ITB.F;26/01/2009;19,7
ITB.F;21/01/2009;19,88
ITB.F;20/01/2009;20,6
ITB.F;19/01/2009;20,8
ITB.F;16/01/2009;20,9
ITB.F;15/01/2009;20,08
ITB.F;14/01/2009;19,98
ITB.F;13/01/2009;20,54
ITB.F;12/01/2009;20,89
ITB.F;09/01/2009;20,74
ITB.F;08/01/2009;19,98
ITB.F;07/01/2009;19,8
ITB.F;06/01/2009;20,03
ITB.F;05/01/2009;19,49
ITB.F;02/01/2009;18,7
ITB.F;30/12/2008;18,76
ITB.F;29/12/2008;19
ITB.F;23/12/2008;19,2
ITB.F;22/12/2008;18,85
ITB.F;19/12/2008;18,53
ITB.F;18/12/2008;17,83
ITB.F;17/12/2008;17,75
ITB.F;16/12/2008;18,28
ITB.F;15/12/2008;18,19
ITB.F;12/12/2008;18,66
ITB.F;11/12/2008;18,8
ITB.F;10/12/2008;19,25
ITB.F;09/12/2008;19,45
ITB.F;08/12/2008;19,48
ITB.F;05/12/2008;18,54
ITB.F;04/12/2008;19,2
ITB.F;03/12/2008;19
ITB.F;02/12/2008;18,85
ITB.F;01/12/2008;19,65
ITB.F;28/11/2008;19,06
ITB.F;27/11/2008;19,43
ITB.F;26/11/2008;18,65
ITB.F;25/11/2008;17,97
ITB.F;24/11/2008;18,4
ITB.F;21/11/2008;17,65
ITB.F;20/11/2008;18,41
ITB.F;19/11/2008;19,04
ITB.F;18/11/2008;18,92
ITB.F;17/11/2008;18,74
ITB.F;14/11/2008;18,66
ITB.F;13/11/2008;18,95
ITB.F;12/11/2008;20
ITB.F;11/11/2008;20,3
ITB.F;10/11/2008;19,9
ITB.F;07/11/2008;19,95
ITB.F;06/11/2008;20,8
ITB.F;05/11/2008;20,99
ITB.F;04/11/2008;21
ITB.F;03/11/2008;20,15
ITB.F;31/10/2008;21,2
ITB.F;30/10/2008;20,6
ITB.F;29/10/2008;20,91
ITB.F;28/10/2008;19,67
ITB.F;27/10/2008;18,97
ITB.F;24/10/2008;17,88
ITB.F;23/10/2008;18,65
ITB.F;22/10/2008;19,72
ITB.F;21/10/2008;20,32
ITB.F;20/10/2008;20,46
ITB.F;17/10/2008;19,9
ITB.F;16/10/2008;19,53
ITB.F;15/10/2008;20,4
ITB.F;14/10/2008;20,89
ITB.F;13/10/2008;19,6
ITB.F;10/10/2008;19,32
ITB.F;09/10/2008;20,11
ITB.F;08/10/2008;20,49
ITB.F;07/10/2008;22,85
ITB.F;06/10/2008;22,86
ITB.F;03/10/2008;23,33
ITB.F;02/10/2008;23,32
ITB.F;01/10/2008;22,75
ITB.F;30/09/2008;22,45
ITB.F;29/09/2008;22,61
ITB.F;26/09/2008;23,36
ITB.F;25/09/2008;23,21
ITB.F;24/09/2008;22,56
ITB.F;23/09/2008;21,96
ITB.F;22/09/2008;21,95
ITB.F;19/09/2008;22
ITB.F;18/09/2008;21,3
ITB.F;17/09/2008;20,55
ITB.F;16/09/2008;20,75
ITB.F;15/09/2008;21,6
ITB.F;12/09/2008;22,1
ITB.F;11/09/2008;22,1
ITB.F;10/09/2008;22,32
ITB.F;09/09/2008;22,6
ITB.F;08/09/2008;22,8
ITB.F;05/09/2008;22,4
ITB.F;04/09/2008;22,8
ITB.F;03/09/2008;23
ITB.F;02/09/2008;23,11
ITB.F;01/09/2008;22,75
ITB.F;29/08/2008;22,25
ITB.F;28/08/2008;21,9
ITB.F;27/08/2008;22,34
ITB.F;26/08/2008;22,8
ITB.F;25/08/2008;23,5
ITB.F;22/08/2008;22,06
ITB.F;21/08/2008;22,5
ITB.F;20/08/2008;23,03
ITB.F;19/08/2008;23,35
ITB.F;18/08/2008;23,2
ITB.F;15/08/2008;24
ITB.F;14/08/2008;22,8
ITB.F;12/08/2008;22,57
ITB.F;11/08/2008;23,61
ITB.F;06/08/2008;24,32
ITB.F;31/07/2008;23,96
ITB.F;28/07/2008;23,1
ITB.F;25/07/2008;23,8
ITB.F;24/07/2008;21,3
ITB.F;23/07/2008;21,2
ITB.F;22/07/2008;21,59
ITB.F;21/07/2008;21,12
ITB.F;18/07/2008;21,42
ITB.F;17/07/2008;21,1
ITB.F;16/07/2008;21,08
ITB.F;15/07/2008;21,14
ITB.F;14/07/2008;21,76
ITB.F;11/07/2008;23,2
ITB.F;10/07/2008;23,4
ITB.F;09/07/2008;23,79
ITB.F;08/07/2008;23,41
ITB.F;07/07/2008;23,52
ITB.F;04/07/2008;23,89
ITB.F;03/07/2008;22,5
ITB.F;02/07/2008;23,2
ITB.F;01/07/2008;23,4
ITB.F;30/06/2008;23,5
ITB.F;27/06/2008;22,97
ITB.F;26/06/2008;22,9
ITB.F;25/06/2008;23,83
ITB.F;24/06/2008;24
ITB.F;23/06/2008;24,2
ITB.F;20/06/2008;24,5
ITB.F;19/06/2008;24,2
ITB.F;18/06/2008;25,3
ITB.F;17/06/2008;25,08
ITB.F;16/06/2008;25,05
ITB.F;13/06/2008;25,25
ITB.F;12/06/2008;25,7
ITB.F;11/06/2008;26,5
ITB.F;10/06/2008;25,57
ITB.F;09/06/2008;24,3
ITB.F;06/06/2008;24,67
ITB.F;05/06/2008;26
ITB.F;04/06/2008;26
ITB.F;03/06/2008;27
ITB.F;02/06/2008;24,9
ITB.F;30/05/2008;25,7
ITB.F;29/05/2008;26,04
ITB.F;28/05/2008;26
ITB.F;27/05/2008;26,5
ITB.F;26/05/2008;26,49
ITB.F;23/05/2008;26,88
ITB.F;22/05/2008;27,07
ITB.F;21/05/2008;27,1
ITB.F;20/05/2008;31,45
ITB.F;19/05/2008;33,24
ITB.F;16/05/2008;32,2
ITB.F;15/05/2008;32,48
ITB.F;14/05/2008;32,34
ITB.F;13/05/2008;31,3
ITB.F;12/05/2008;31,5
ITB.F;09/05/2008;31,65
ITB.F;08/05/2008;31,3
ITB.F;07/05/2008;31
ITB.F;06/05/2008;30,9
ITB.F;05/05/2008;31,15
ITB.F;02/05/2008;31,85
ITB.F;30/04/2008;30,7
ITB.F;29/04/2008;31,85
ITB.F;28/04/2008;31,94
ITB.F;25/04/2008;31,93
ITB.F;24/04/2008;31,4
ITB.F;23/04/2008;31,4
ITB.F;22/04/2008;31,21
ITB.F;21/04/2008;31,05
ITB.F;18/04/2008;30,2
ITB.F;17/04/2008;30,3
ITB.F;16/04/2008;30,56
ITB.F;15/04/2008;29,42
ITB.F;14/04/2008;28,8
ITB.F;11/04/2008;29
ITB.F;10/04/2008;29,1
ITB.F;09/04/2008;29,15
ITB.F;08/04/2008;29,08
ITB.F;07/04/2008;30,38
