Actif;Date;Close
ENUR.F;30/06/2015;9,286
ENUR.F;29/06/2015;9,289
ENUR.F;26/06/2015;9,525
ENUR.F;25/06/2015;9,619
ENUR.F;24/06/2015;9,46
ENUR.F;23/06/2015;9,421
ENUR.F;22/06/2015;9,345
ENUR.F;19/06/2015;9,02
ENUR.F;18/06/2015;8,86
ENUR.F;17/06/2015;8,838
ENUR.F;16/06/2015;8,845
ENUR.F;15/06/2015;8,87
ENUR.F;12/06/2015;9,219
ENUR.F;11/06/2015;9,116
ENUR.F;10/06/2015;8,931
ENUR.F;09/06/2015;8,897
ENUR.F;08/06/2015;8,975
ENUR.F;05/06/2015;9,125
ENUR.F;04/06/2015;9,401
ENUR.F;03/06/2015;9,441
ENUR.F;02/06/2015;9,46
ENUR.F;01/06/2015;9,584
ENUR.F;29/05/2015;9,681
ENUR.F;28/05/2015;9,681
ENUR.F;27/05/2015;9,61
ENUR.F;26/05/2015;9,642
ENUR.F;25/05/2015;9,815
ENUR.F;22/05/2015;9,815
ENUR.F;21/05/2015;9,79
ENUR.F;20/05/2015;9,795
ENUR.F;19/05/2015;9,283
ENUR.F;18/05/2015;9,207
ENUR.F;15/05/2015;9,255
ENUR.F;14/05/2015;9,132
ENUR.F;13/05/2015;9,039
ENUR.F;12/05/2015;9,05
ENUR.F;11/05/2015;9,5
ENUR.F;08/05/2015;9,41
ENUR.F;07/05/2015;8,925
ENUR.F;06/05/2015;9,1
ENUR.F;05/05/2015;9,444
ENUR.F;04/05/2015;9,4
ENUR.F;01/05/2015;9,27
ENUR.F;30/04/2015;9,27
ENUR.F;29/04/2015;9,792
ENUR.F;28/04/2015;10,01
ENUR.F;27/04/2015;10,226
ENUR.F;24/04/2015;10,09
ENUR.F;23/04/2015;10,095
ENUR.F;22/04/2015;10,434
ENUR.F;21/04/2015;10,81
ENUR.F;20/04/2015;10,56
ENUR.F;17/04/2015;10,567
ENUR.F;16/04/2015;10,652
ENUR.F;15/04/2015;10,71
ENUR.F;14/04/2015;10,291
ENUR.F;13/04/2015;10,378
ENUR.F;10/04/2015;10,31
ENUR.F;09/04/2015;10,12
ENUR.F;08/04/2015;9,946
ENUR.F;07/04/2015;9,86
ENUR.F;06/04/2015;9,75
ENUR.F;03/04/2015;9,75
ENUR.F;02/04/2015;9,75
ENUR.F;01/04/2015;9,715
ENUR.F;31/03/2015;9,615
ENUR.F;30/03/2015;9,56
ENUR.F;27/03/2015;9,36
ENUR.F;26/03/2015;9,25
ENUR.F;25/03/2015;9,463
ENUR.F;24/03/2015;9,53
ENUR.F;23/03/2015;9,542
ENUR.F;20/03/2015;9,403
ENUR.F;19/03/2015;9,331
ENUR.F;18/03/2015;9,397
ENUR.F;17/03/2015;9,41
ENUR.F;16/03/2015;9,27
ENUR.F;13/03/2015;9,09
ENUR.F;12/03/2015;9,178
ENUR.F;11/03/2015;9,242
ENUR.F;10/03/2015;8,933
ENUR.F;09/03/2015;8,897
ENUR.F;06/03/2015;8,847
ENUR.F;05/03/2015;8,678
ENUR.F;04/03/2015;8,765
ENUR.F;03/03/2015;8,712
ENUR.F;02/03/2015;8,58
ENUR.F;27/02/2015;8,63
ENUR.F;26/02/2015;8,651
ENUR.F;25/02/2015;8,741
ENUR.F;24/02/2015;8,77
ENUR.F;23/02/2015;8,635
ENUR.F;20/02/2015;8,476
ENUR.F;19/02/2015;8,52
ENUR.F;18/02/2015;8,535
ENUR.F;17/02/2015;8,248
ENUR.F;16/02/2015;8,388
ENUR.F;13/02/2015;8,375
ENUR.F;12/02/2015;8,266
ENUR.F;11/02/2015;8,29
ENUR.F;10/02/2015;8,251
ENUR.F;09/02/2015;8,27
ENUR.F;06/02/2015;8,389
ENUR.F;05/02/2015;8,418
ENUR.F;04/02/2015;7,95
ENUR.F;03/02/2015;8,56
ENUR.F;02/02/2015;8,64
ENUR.F;30/01/2015;8,645
ENUR.F;29/01/2015;8,54
ENUR.F;28/01/2015;8,445
ENUR.F;27/01/2015;8,3
ENUR.F;26/01/2015;8,5
ENUR.F;23/01/2015;8,25
ENUR.F;22/01/2015;8,08
ENUR.F;21/01/2015;8,08
ENUR.F;20/01/2015;7,784
ENUR.F;19/01/2015;7,784
ENUR.F;16/01/2015;7,6
ENUR.F;15/01/2015;7,4
ENUR.F;14/01/2015;7,489
ENUR.F;13/01/2015;7,71
ENUR.F;12/01/2015;7,443
ENUR.F;09/01/2015;7,472
ENUR.F;08/01/2015;7,415
ENUR.F;07/01/2015;7,292
ENUR.F;06/01/2015;7,317
ENUR.F;05/01/2015;7,491
ENUR.F;02/01/2015;7,441
ENUR.F;01/01/2015;7,465
ENUR.F;31/12/2014;7,465
ENUR.F;30/12/2014;7,465
ENUR.F;29/12/2014;7,464
ENUR.F;26/12/2014;7,505
ENUR.F;25/12/2014;7,505
ENUR.F;24/12/2014;7,505
ENUR.F;23/12/2014;7,505
ENUR.F;22/12/2014;7,35
ENUR.F;19/12/2014;7,305
ENUR.F;18/12/2014;7,123
ENUR.F;17/12/2014;7,014
ENUR.F;16/12/2014;6,825
ENUR.F;15/12/2014;6,961
ENUR.F;12/12/2014;7,025
ENUR.F;11/12/2014;7,079
ENUR.F;10/12/2014;7,167
ENUR.F;09/12/2014;7,1
ENUR.F;08/12/2014;7,368
ENUR.F;05/12/2014;7,323
ENUR.F;04/12/2014;7,377
ENUR.F;03/12/2014;7,283
ENUR.F;02/12/2014;7,167
ENUR.F;01/12/2014;7,218
ENUR.F;28/11/2014;7,17
ENUR.F;27/11/2014;7,055
ENUR.F;26/11/2014;7,045
ENUR.F;25/11/2014;7,071
ENUR.F;24/11/2014;7
ENUR.F;21/11/2014;6,731
ENUR.F;20/11/2014;6,668
ENUR.F;19/11/2014;6,68
ENUR.F;18/11/2014;6,665
ENUR.F;17/11/2014;6,468
ENUR.F;14/11/2014;6,447
ENUR.F;13/11/2014;6,417
ENUR.F;12/11/2014;6,559
ENUR.F;11/11/2014;6,598
ENUR.F;10/11/2014;6,607
ENUR.F;07/11/2014;6,67
ENUR.F;06/11/2014;6,68
ENUR.F;05/11/2014;6,575
ENUR.F;04/11/2014;6,527
ENUR.F;03/11/2014;6,513
ENUR.F;31/10/2014;6,54
ENUR.F;30/10/2014;6,416
ENUR.F;29/10/2014;6,638
ENUR.F;28/10/2014;6,399
ENUR.F;27/10/2014;6,345
ENUR.F;24/10/2014;6,493
ENUR.F;23/10/2014;6,387
ENUR.F;22/10/2014;6,559
ENUR.F;21/10/2014;6,447
ENUR.F;20/10/2014;6,279
ENUR.F;17/10/2014;5,927
ENUR.F;16/10/2014;5,875
ENUR.F;15/10/2014;6,267
ENUR.F;14/10/2014;6,023
ENUR.F;13/10/2014;5,95
ENUR.F;10/10/2014;6,095
ENUR.F;09/10/2014;6,205
ENUR.F;08/10/2014;6,155
ENUR.F;07/10/2014;6,295
ENUR.F;06/10/2014;6,499
ENUR.F;03/10/2014;6,323
ENUR.F;02/10/2014;6,323
ENUR.F;01/10/2014;6,571
ENUR.F;30/09/2014;6,417
ENUR.F;29/09/2014;6,468
ENUR.F;26/09/2014;6,438
ENUR.F;25/09/2014;6,489
ENUR.F;24/09/2014;6,41
ENUR.F;23/09/2014;6,503
ENUR.F;22/09/2014;6,55
ENUR.F;19/09/2014;6,641
ENUR.F;18/09/2014;6,616
ENUR.F;17/09/2014;6,469
ENUR.F;16/09/2014;6,49
ENUR.F;15/09/2014;6,47
ENUR.F;12/09/2014;6,495
ENUR.F;11/09/2014;6,544
ENUR.F;10/09/2014;6,633
ENUR.F;09/09/2014;6,905
ENUR.F;08/09/2014;6,937
ENUR.F;05/09/2014;6,923
ENUR.F;04/09/2014;6,87
ENUR.F;03/09/2014;6,75
ENUR.F;02/09/2014;6,577
ENUR.F;01/09/2014;6,604
ENUR.F;29/08/2014;6,573
ENUR.F;28/08/2014;6,675
ENUR.F;27/08/2014;6,72
ENUR.F;26/08/2014;6,466
ENUR.F;25/08/2014;6,545
ENUR.F;22/08/2014;6,538
ENUR.F;21/08/2014;6,46
ENUR.F;20/08/2014;6,47
ENUR.F;19/08/2014;6,386
ENUR.F;18/08/2014;6,281
ENUR.F;15/08/2014;6,305
ENUR.F;14/08/2014;6,295
ENUR.F;13/08/2014;6,318
ENUR.F;12/08/2014;6,288
ENUR.F;11/08/2014;6,231
ENUR.F;08/08/2014;6,207
ENUR.F;07/08/2014;6,381
ENUR.F;06/08/2014;6,3
ENUR.F;05/08/2014;6,698
ENUR.F;04/08/2014;6,655
ENUR.F;01/08/2014;6,695
ENUR.F;31/07/2014;6,75
ENUR.F;30/07/2014;6,882
ENUR.F;29/07/2014;6,885
ENUR.F;28/07/2014;6,942
ENUR.F;25/07/2014;6,97
ENUR.F;24/07/2014;7,04
ENUR.F;23/07/2014;7,035
ENUR.F;22/07/2014;7,175
ENUR.F;21/07/2014;7,19
ENUR.F;18/07/2014;6,98
ENUR.F;17/07/2014;7,158
ENUR.F;16/07/2014;7,155
ENUR.F;15/07/2014;6,942
ENUR.F;14/07/2014;6,936
ENUR.F;11/07/2014;6,85
ENUR.F;10/07/2014;7,031
ENUR.F;09/07/2014;7,065
ENUR.F;08/07/2014;7,135
ENUR.F;07/07/2014;7,267
ENUR.F;04/07/2014;7,355
ENUR.F;03/07/2014;7,225
ENUR.F;02/07/2014;7,202
ENUR.F;01/07/2014;7,2
ENUR.F;30/06/2014;7,233
ENUR.F;27/06/2014;7,222
ENUR.F;26/06/2014;7,255
ENUR.F;25/06/2014;7,35
ENUR.F;24/06/2014;7,431
ENUR.F;23/06/2014;7,375
ENUR.F;20/06/2014;7,513
ENUR.F;19/06/2014;7,525
ENUR.F;18/06/2014;7,37
ENUR.F;17/06/2014;7,455
ENUR.F;16/06/2014;7,39
ENUR.F;13/06/2014;7,532
ENUR.F;12/06/2014;7,51
ENUR.F;11/06/2014;7,717
ENUR.F;10/06/2014;7,8
ENUR.F;09/06/2014;7,823
ENUR.F;06/06/2014;7,794
ENUR.F;05/06/2014;7,571
ENUR.F;04/06/2014;7,468
ENUR.F;03/06/2014;7,55
ENUR.F;02/06/2014;7,46
ENUR.F;30/05/2014;7,655
ENUR.F;29/05/2014;7,665
ENUR.F;28/05/2014;7,61
ENUR.F;27/05/2014;7,688
ENUR.F;26/05/2014;7,7
ENUR.F;23/05/2014;7,59
ENUR.F;22/05/2014;7,63
ENUR.F;21/05/2014;7,479
ENUR.F;20/05/2014;7,525
ENUR.F;19/05/2014;7,343
ENUR.F;16/05/2014;7,335
ENUR.F;15/05/2014;7,524
ENUR.F;14/05/2014;7,7
ENUR.F;13/05/2014;7,668
ENUR.F;12/05/2014;7,529
ENUR.F;09/05/2014;7,46
ENUR.F;08/05/2014;7,381
ENUR.F;07/05/2014;7,304
ENUR.F;06/05/2014;7,366
ENUR.F;05/05/2014;7,35
ENUR.F;02/05/2014;7,36
ENUR.F;01/05/2014;7,297
ENUR.F;30/04/2014;7,297
ENUR.F;29/04/2014;7,42
ENUR.F;28/04/2014;7,154
ENUR.F;25/04/2014;7,401
ENUR.F;24/04/2014;7,43
ENUR.F;23/04/2014;7,867
ENUR.F;22/04/2014;7,585
ENUR.F;21/04/2014;7,492
ENUR.F;18/04/2014;7,492
ENUR.F;17/04/2014;7,492
ENUR.F;16/04/2014;7,465
ENUR.F;15/04/2014;7,49
ENUR.F;14/04/2014;7,617
ENUR.F;11/04/2014;7,798
ENUR.F;10/04/2014;7,891
ENUR.F;09/04/2014;8,066
ENUR.F;08/04/2014;7,945
ENUR.F;07/04/2014;8,022
ENUR.F;04/04/2014;8,125
ENUR.F;03/04/2014;7,846
ENUR.F;02/04/2014;7,821
ENUR.F;01/04/2014;7,779
ENUR.F;31/03/2014;7,754
ENUR.F;28/03/2014;7,738
ENUR.F;27/03/2014;7,697
ENUR.F;26/03/2014;7,586
ENUR.F;25/03/2014;7,38
ENUR.F;24/03/2014;7,41
ENUR.F;21/03/2014;7,562
ENUR.F;20/03/2014;7,517
ENUR.F;19/03/2014;7,607
ENUR.F;18/03/2014;7,77
ENUR.F;17/03/2014;7,564
ENUR.F;14/03/2014;7,47
ENUR.F;13/03/2014;7,767
ENUR.F;12/03/2014;7,79
