Actif;Date;Close
IES.F;22/09/2016;2,057
IES.F;21/09/2016;2,067
IES.F;20/09/2016;2,02
IES.F;19/09/2016;2,065
IES.F;16/09/2016;2,016
IES.F;15/09/2016;2,068
IES.F;14/09/2016;2,096
IES.F;13/09/2016;2,11
IES.F;12/09/2016;2,12
IES.F;09/09/2016;2,15
IES.F;08/09/2016;2,152
IES.F;07/09/2016;2,12
IES.F;06/09/2016;2,184
IES.F;05/09/2016;2,178
IES.F;02/09/2016;2,188
IES.F;01/09/2016;2,188
IES.F;31/08/2016;2,115
IES.F;30/08/2016;2,038
IES.F;29/08/2016;2,006
IES.F;26/08/2016;1,966
IES.F;25/08/2016;1,973
IES.F;24/08/2016;1,985
IES.F;23/08/2016;1,939
IES.F;22/08/2016;1,843
IES.F;19/08/2016;1,823
IES.F;18/08/2016;1,86
IES.F;17/08/2016;1,934
IES.F;16/08/2016;1,954
IES.F;15/08/2016;1,977
IES.F;12/08/2016;1,975
IES.F;11/08/2016;1,969
IES.F;10/08/2016;1,96
IES.F;09/08/2016;1,942
IES.F;08/08/2016;1,918
IES.F;05/08/2016;1,819
IES.F;04/08/2016;1,81
IES.F;03/08/2016;1,831
IES.F;02/08/2016;1,844
IES.F;01/08/2016;1,935
IES.F;29/07/2016;1,983
IES.F;28/07/2016;1,909
IES.F;27/07/2016;1,968
IES.F;26/07/2016;1,93
IES.F;25/07/2016;1,913
IES.F;22/07/2016;1,95
IES.F;21/07/2016;1,972
IES.F;20/07/2016;1,958
IES.F;19/07/2016;1,917
IES.F;18/07/2016;1,934
IES.F;15/07/2016;1,943
IES.F;14/07/2016;1,948
IES.F;13/07/2016;1,902
IES.F;12/07/2016;1,91
IES.F;11/07/2016;1,794
IES.F;08/07/2016;1,733
IES.F;07/07/2016;1,586
IES.F;06/07/2016;1,601
IES.F;05/07/2016;1,585
IES.F;04/07/2016;1,625
IES.F;01/07/2016;1,681
IES.F;30/06/2016;1,755
IES.F;29/06/2016;1,658
IES.F;28/06/2016;1,643
IES.F;27/06/2016;1,551
IES.F;24/06/2016;1,745
IES.F;23/06/2016;2,26
IES.F;22/06/2016;2,167
IES.F;21/06/2016;2,112
IES.F;20/06/2016;2,11
IES.F;17/06/2016;2,04
IES.F;16/06/2016;1,945
IES.F;15/06/2016;1,945
IES.F;14/06/2016;1,96
IES.F;13/06/2016;2,02
IES.F;10/06/2016;2,1
IES.F;09/06/2016;2,207
IES.F;08/06/2016;2,195
IES.F;07/06/2016;2,245
IES.F;06/06/2016;2,213
IES.F;03/06/2016;2,211
IES.F;02/06/2016;2,305
IES.F;01/06/2016;2,262
IES.F;31/05/2016;2,362
IES.F;30/05/2016;2,368
IES.F;27/05/2016;2,342
IES.F;26/05/2016;2,37
IES.F;25/05/2016;2,34
IES.F;24/05/2016;2,298
IES.F;23/05/2016;2,186
IES.F;20/05/2016;2,301
IES.F;19/05/2016;2,33
IES.F;18/05/2016;2,16
IES.F;17/05/2016;2,2
IES.F;16/05/2016;2,212
IES.F;13/05/2016;2,212
IES.F;12/05/2016;2,264
IES.F;11/05/2016;2,248
IES.F;10/05/2016;2,259
IES.F;09/05/2016;2,211
IES.F;06/05/2016;2,176
IES.F;05/05/2016;2,229
IES.F;04/05/2016;2,278
IES.F;03/05/2016;2,32
IES.F;02/05/2016;2,387
IES.F;29/04/2016;2,469
IES.F;28/04/2016;2,498
IES.F;27/04/2016;2,441
IES.F;26/04/2016;2,467
IES.F;25/04/2016;2,41
IES.F;22/04/2016;2,473
IES.F;21/04/2016;2,475
IES.F;20/04/2016;2,476
IES.F;19/04/2016;2,436
IES.F;18/04/2016;2,462
IES.F;15/04/2016;2,42
IES.F;14/04/2016;2,388
IES.F;13/04/2016;2,403
IES.F;12/04/2016;2,25
IES.F;11/04/2016;2,35
IES.F;08/04/2016;2,28
IES.F;07/04/2016;2,237
IES.F;06/04/2016;2,253
IES.F;05/04/2016;2,25
IES.F;04/04/2016;2,371
IES.F;01/04/2016;2,384
IES.F;31/03/2016;2,428
IES.F;30/03/2016;2,44
IES.F;29/03/2016;2,436
IES.F;28/03/2016;2,427
IES.F;25/03/2016;2,427
IES.F;24/03/2016;2,427
IES.F;23/03/2016;2,431
IES.F;22/03/2016;2,496
IES.F;21/03/2016;2,529
IES.F;18/03/2016;2,504
IES.F;17/03/2016;2,492
IES.F;16/03/2016;2,602
IES.F;15/03/2016;2,66
IES.F;14/03/2016;2,686
IES.F;11/03/2016;2,71
IES.F;10/03/2016;2,539
IES.F;09/03/2016;2,54
IES.F;08/03/2016;2,488
IES.F;07/03/2016;2,432
IES.F;04/03/2016;2,532
IES.F;03/03/2016;2,57
IES.F;02/03/2016;2,478
IES.F;01/03/2016;2,377
IES.F;29/02/2016;2,33
IES.F;26/02/2016;2,352
IES.F;25/02/2016;2,272
IES.F;24/02/2016;2,26
IES.F;23/02/2016;2,366
IES.F;22/02/2016;2,37
IES.F;19/02/2016;2,3
IES.F;18/02/2016;2,388
IES.F;17/02/2016;2,482
IES.F;16/02/2016;2,492
IES.F;15/02/2016;2,466
IES.F;12/02/2016;2,382
IES.F;11/02/2016;2,326
IES.F;10/02/2016;2,165
IES.F;09/02/2016;2,159
IES.F;08/02/2016;2,27
IES.F;05/02/2016;2,396
IES.F;04/02/2016;2,494
IES.F;03/02/2016;2,296
IES.F;02/02/2016;2,452
IES.F;01/02/2016;2,548
IES.F;29/01/2016;2,61
IES.F;28/01/2016;2,513
IES.F;27/01/2016;2,63
IES.F;26/01/2016;2,661
IES.F;25/01/2016;2,62
IES.F;22/01/2016;2,748
IES.F;21/01/2016;2,617
IES.F;20/01/2016;2,55
IES.F;19/01/2016;2,7
IES.F;18/01/2016;2,672
IES.F;15/01/2016;2,8
IES.F;14/01/2016;2,904
IES.F;13/01/2016;3,005
IES.F;12/01/2016;2,91
IES.F;11/01/2016;2,901
IES.F;08/01/2016;2,915
IES.F;07/01/2016;2,916
IES.F;06/01/2016;2,988
IES.F;05/01/2016;3,005
IES.F;04/01/2016;3,01
IES.F;01/01/2016;3,105
IES.F;31/12/2015;3,105
IES.F;30/12/2015;3,105
IES.F;29/12/2015;3,12
IES.F;28/12/2015;3,07
IES.F;25/12/2015;3,091
IES.F;24/12/2015;3,091
IES.F;23/12/2015;3,091
IES.F;22/12/2015;3,12
IES.F;21/12/2015;3,083
IES.F;18/12/2015;3,114
IES.F;17/12/2015;3,15
IES.F;16/12/2015;3,082
IES.F;15/12/2015;3,087
IES.F;14/12/2015;3,009
IES.F;11/12/2015;3,013
IES.F;10/12/2015;3,059
IES.F;09/12/2015;3,088
IES.F;08/12/2015;3,117
IES.F;07/12/2015;3,188
IES.F;04/12/2015;3,144
IES.F;03/12/2015;3,165
IES.F;02/12/2015;3,245
IES.F;01/12/2015;3,268
IES.F;30/11/2015;3,266
IES.F;27/11/2015;3,212
IES.F;26/11/2015;3,19
IES.F;25/11/2015;3,114
IES.F;24/11/2015;3,1
IES.F;23/11/2015;3,146
IES.F;20/11/2015;3,102
IES.F;19/11/2015;3,168
IES.F;18/11/2015;3,127
IES.F;17/11/2015;3,164
IES.F;16/11/2015;3,12
IES.F;13/11/2015;3,105
IES.F;12/11/2015;3,144
IES.F;11/11/2015;3,2
IES.F;10/11/2015;3,16
IES.F;09/11/2015;3,144
IES.F;06/11/2015;3,089
IES.F;05/11/2015;3,124
IES.F;04/11/2015;3,098
IES.F;03/11/2015;3,056
IES.F;02/11/2015;3,17
IES.F;30/10/2015;3,168
IES.F;29/10/2015;3,179
IES.F;28/10/2015;3,274
IES.F;27/10/2015;3,25
IES.F;26/10/2015;3,208
IES.F;23/10/2015;3,26
IES.F;22/10/2015;3,233
IES.F;21/10/2015;3,24
IES.F;20/10/2015;3,243
IES.F;19/10/2015;3,284
IES.F;16/10/2015;3,236
IES.F;15/10/2015;3,204
IES.F;14/10/2015;3,146
IES.F;13/10/2015;3,178
IES.F;12/10/2015;3,186
IES.F;09/10/2015;3,188
IES.F;08/10/2015;3,184
IES.F;07/10/2015;3,21
IES.F;06/10/2015;3,249
IES.F;05/10/2015;3,234
IES.F;02/10/2015;3,15
IES.F;01/10/2015;3,1
IES.F;30/09/2015;3,142
IES.F;29/09/2015;3,067
IES.F;28/09/2015;3,075
IES.F;25/09/2015;3,131
IES.F;24/09/2015;3,01
IES.F;23/09/2015;3,12
IES.F;22/09/2015;3,1
IES.F;21/09/2015;3,156
IES.F;18/09/2015;3,106
IES.F;17/09/2015;3,176
IES.F;16/09/2015;3,168
IES.F;15/09/2015;3,142
IES.F;14/09/2015;3,111
IES.F;11/09/2015;3,177
IES.F;10/09/2015;3,202
IES.F;09/09/2015;3,214
IES.F;08/09/2015;3,217
IES.F;07/09/2015;3,153
IES.F;04/09/2015;3,176
IES.F;03/09/2015;3,309
IES.F;02/09/2015;3,246
IES.F;01/09/2015;3,171
IES.F;31/08/2015;3,184
IES.F;28/08/2015;3,29
IES.F;27/08/2015;3,31
IES.F;26/08/2015;3,25
IES.F;25/08/2015;3,146
IES.F;24/08/2015;2,935
IES.F;21/08/2015;3,229
IES.F;20/08/2015;3,3
IES.F;19/08/2015;3,424
IES.F;18/08/2015;3,467
IES.F;17/08/2015;3,441
IES.F;14/08/2015;3,385
IES.F;13/08/2015;3,429
IES.F;12/08/2015;3,367
IES.F;11/08/2015;3,498
IES.F;10/08/2015;3,476
IES.F;07/08/2015;3,453
IES.F;06/08/2015;3,483
IES.F;05/08/2015;3,46
IES.F;04/08/2015;3,499
IES.F;03/08/2015;3,548
IES.F;31/07/2015;3,488
IES.F;30/07/2015;3,472
IES.F;29/07/2015;3,407
IES.F;28/07/2015;3,426
IES.F;27/07/2015;3,388
IES.F;24/07/2015;3,53
IES.F;23/07/2015;3,528
IES.F;22/07/2015;3,48
IES.F;21/07/2015;3,538
IES.F;20/07/2015;3,644
IES.F;17/07/2015;3,556
IES.F;16/07/2015;3,536
IES.F;15/07/2015;3,458
IES.F;14/07/2015;3,392
IES.F;13/07/2015;3,418
IES.F;10/07/2015;3,339
IES.F;09/07/2015;3,198
IES.F;08/07/2015;2,998
IES.F;07/07/2015;2,984
IES.F;06/07/2015;3,058
IES.F;03/07/2015;3,223
IES.F;02/07/2015;3,242
IES.F;01/07/2015;3,33
IES.F;30/06/2015;3,26
IES.F;29/06/2015;3,318
IES.F;26/06/2015;3,488
IES.F;25/06/2015;3,453
IES.F;24/06/2015;3,381
IES.F;23/06/2015;3,451
IES.F;22/06/2015;3,38
IES.F;19/06/2015;3,242
IES.F;18/06/2015;3,225
IES.F;17/06/2015;3,13
IES.F;16/06/2015;3,139
IES.F;15/06/2015;3,149
IES.F;12/06/2015;3,246
IES.F;11/06/2015;3,326
IES.F;10/06/2015;3,265
IES.F;09/06/2015;3,162
IES.F;08/06/2015;3,172
IES.F;05/06/2015;3,218
IES.F;04/06/2015;3,293
IES.F;03/06/2015;3,328
IES.F;02/06/2015;3,348
IES.F;01/06/2015;3,309
IES.F;29/05/2015;3,286
IES.F;28/05/2015;3,337
IES.F;27/05/2015;3,369
IES.F;26/05/2015;3,26
IES.F;25/05/2015;3,334
IES.F;22/05/2015;3,334
IES.F;21/05/2015;3,328
IES.F;20/05/2015;3,351
IES.F;19/05/2015;3,32
IES.F;18/05/2015;3,228
IES.F;15/05/2015;3,338
IES.F;14/05/2015;3,248
IES.F;13/05/2015;3,256
IES.F;12/05/2015;3,184
IES.F;11/05/2015;3,218
IES.F;08/05/2015;3,133
IES.F;07/05/2015;3,027
IES.F;06/05/2015;3,016
IES.F;05/05/2015;2,976
IES.F;04/05/2015;3,035
IES.F;01/05/2015;3,036
IES.F;30/04/2015;3,036
IES.F;29/04/2015;2,986
IES.F;28/04/2015;3,123
IES.F;27/04/2015;3,093
IES.F;24/04/2015;3,1
IES.F;23/04/2015;3,041
IES.F;22/04/2015;3,084
IES.F;21/04/2015;3,034
IES.F;20/04/2015;3,036
IES.F;17/04/2015;3
IES.F;16/04/2015;3,09
IES.F;15/04/2015;3,163
IES.F;14/04/2015;3,109
IES.F;13/04/2015;3,208
IES.F;10/04/2015;3,202
IES.F;09/04/2015;3,192
IES.F;08/04/2015;3,185
IES.F;07/04/2015;3,228
IES.F;06/04/2015;3,188
IES.F;03/04/2015;3,188
IES.F;02/04/2015;3,188
IES.F;01/04/2015;3,14
IES.F;31/03/2015;3,17
IES.F;30/03/2015;3,19
IES.F;27/03/2015;3,152
IES.F;26/03/2015;3,116
IES.F;25/03/2015;3,174
IES.F;24/03/2015;3,216
IES.F;23/03/2015;3,103
IES.F;20/03/2015;3,134
IES.F;19/03/2015;3,03
IES.F;18/03/2015;3,02
IES.F;17/03/2015;3,082
IES.F;16/03/2015;3,154
IES.F;13/03/2015;3,04
IES.F;12/03/2015;3,047
IES.F;11/03/2015;3,024
IES.F;10/03/2015;2,963
IES.F;09/03/2015;2,988
IES.F;06/03/2015;2,957
IES.F;05/03/2015;2,95
IES.F;04/03/2015;2,89
IES.F;03/03/2015;2,899
IES.F;02/03/2015;2,946
IES.F;27/02/2015;2,978
IES.F;26/02/2015;2,936
IES.F;25/02/2015;2,886
IES.F;24/02/2015;2,916
IES.F;23/02/2015;2,903
IES.F;20/02/2015;2,858
IES.F;19/02/2015;2,878
IES.F;18/02/2015;2,88
IES.F;17/02/2015;2,74
IES.F;16/02/2015;2,776
IES.F;13/02/2015;2,802
IES.F;12/02/2015;2,742
IES.F;11/02/2015;2,61
IES.F;10/02/2015;2,514
IES.F;09/02/2015;2,488
IES.F;06/02/2015;2,57
IES.F;05/02/2015;2,564
IES.F;04/02/2015;2,604
IES.F;03/02/2015;2,624
IES.F;02/02/2015;2,544
IES.F;30/01/2015;2,588
IES.F;29/01/2015;2,569
IES.F;28/01/2015;2,574
IES.F;27/01/2015;2,586
IES.F;26/01/2015;2,61
IES.F;23/01/2015;2,63
IES.F;22/01/2015;2,618
IES.F;21/01/2015;2,54
IES.F;20/01/2015;2,54
IES.F;19/01/2015;2,528
IES.F;16/01/2015;2,51
IES.F;15/01/2015;2,424
IES.F;14/01/2015;2,405
IES.F;13/01/2015;2,352
IES.F;12/01/2015;2,338
IES.F;09/01/2015;2,36
IES.F;08/01/2015;2,274
IES.F;07/01/2015;2,266
IES.F;06/01/2015;2,326
IES.F;05/01/2015;2,384
IES.F;02/01/2015;2,464
IES.F;01/01/2015;2,423
IES.F;31/12/2014;2,423
IES.F;30/12/2014;2,423
IES.F;29/12/2014;2,402
IES.F;26/12/2014;2,47
IES.F;25/12/2014;2,47
IES.F;24/12/2014;2,47
IES.F;23/12/2014;2,47
IES.F;22/12/2014;2,47
IES.F;19/12/2014;2,462
IES.F;18/12/2014;2,484
IES.F;17/12/2014;2,418
IES.F;16/12/2014;2,33
IES.F;15/12/2014;2,323
IES.F;12/12/2014;2,49
IES.F;11/12/2014;2,499
IES.F;10/12/2014;2,489
IES.F;09/12/2014;2,513
IES.F;08/12/2014;2,565
IES.F;05/12/2014;2,496
IES.F;04/12/2014;2,38
IES.F;03/12/2014;2,432
IES.F;02/12/2014;2,385
IES.F;01/12/2014;2,391
IES.F;28/11/2014;2,48
IES.F;27/11/2014;2,45
IES.F;26/11/2014;2,42
IES.F;25/11/2014;2,448
IES.F;24/11/2014;2,376
IES.F;21/11/2014;2,352
IES.F;20/11/2014;2,285
IES.F;19/11/2014;2,289
IES.F;18/11/2014;2,27
IES.F;17/11/2014;2,24
IES.F;14/11/2014;2,216
IES.F;13/11/2014;2,167
IES.F;12/11/2014;2,202
IES.F;11/11/2014;2,256
IES.F;10/11/2014;2,232
IES.F;07/11/2014;2,182
IES.F;06/11/2014;2,234
IES.F;05/11/2014;2,239
IES.F;04/11/2014;2,2
IES.F;03/11/2014;2,313
IES.F;31/10/2014;2,326
IES.F;30/10/2014;2,218
IES.F;29/10/2014;2,242
IES.F;28/10/2014;2,316
IES.F;27/10/2014;2,29
IES.F;24/10/2014;2,333
IES.F;23/10/2014;2,314
IES.F;22/10/2014;2,292
IES.F;21/10/2014;2,26
IES.F;20/10/2014;2,183
IES.F;17/10/2014;2,18
IES.F;16/10/2014;2,121
IES.F;15/10/2014;2,051
IES.F;14/10/2014;2,228
IES.F;13/10/2014;2,234
IES.F;10/10/2014;2,244
IES.F;09/10/2014;2,248
IES.F;08/10/2014;2,258
IES.F;07/10/2014;2,299
IES.F;06/10/2014;2,354
IES.F;03/10/2014;2,269
IES.F;02/10/2014;2,269
IES.F;01/10/2014;2,419
IES.F;30/09/2014;2,394
IES.F;29/09/2014;2,399
IES.F;26/09/2014;2,41
IES.F;25/09/2014;2,379
IES.F;24/09/2014;2,422
IES.F;23/09/2014;2,38
IES.F;22/09/2014;2,431
IES.F;19/09/2014;2,43
IES.F;18/09/2014;2,48
IES.F;17/09/2014;2,48
IES.F;16/09/2014;2,385
IES.F;15/09/2014;2,434
IES.F;12/09/2014;2,443
IES.F;11/09/2014;2,445
IES.F;10/09/2014;2,452
IES.F;09/09/2014;2,433
IES.F;08/09/2014;2,465
IES.F;05/09/2014;2,47
IES.F;04/09/2014;2,452
IES.F;03/09/2014;2,33
IES.F;02/09/2014;2,264
IES.F;01/09/2014;2,234
IES.F;29/08/2014;2,273
IES.F;28/08/2014;2,265
IES.F;27/08/2014;2,33
IES.F;26/08/2014;2,334
IES.F;25/08/2014;2,298
IES.F;22/08/2014;2,242
IES.F;21/08/2014;2,242
IES.F;20/08/2014;2,164
IES.F;19/08/2014;2,177
IES.F;18/08/2014;2,155
IES.F;15/08/2014;2,105
IES.F;14/08/2014;2,128
IES.F;13/08/2014;2,166
IES.F;12/08/2014;2,127
IES.F;11/08/2014;2,136
IES.F;08/08/2014;2,14
IES.F;07/08/2014;2,119
IES.F;06/08/2014;2,213
IES.F;05/08/2014;2,219
IES.F;04/08/2014;2,287
IES.F;01/08/2014;2,29
IES.F;31/07/2014;2,216
IES.F;30/07/2014;2,307
IES.F;29/07/2014;2,299
IES.F;28/07/2014;2,294
IES.F;25/07/2014;2,298
IES.F;24/07/2014;2,328
IES.F;23/07/2014;2,272
IES.F;22/07/2014;2,209
IES.F;21/07/2014;2,185
IES.F;18/07/2014;2,237
IES.F;17/07/2014;2,246
IES.F;16/07/2014;2,31
IES.F;15/07/2014;2,198
IES.F;14/07/2014;2,232
IES.F;11/07/2014;2,217
IES.F;10/07/2014;2,19
IES.F;09/07/2014;2,217
IES.F;08/07/2014;2,145
IES.F;07/07/2014;2,25
IES.F;04/07/2014;2,332
IES.F;03/07/2014;2,335
IES.F;02/07/2014;2,324
IES.F;01/07/2014;2,314
IES.F;30/06/2014;2,263
IES.F;27/06/2014;2,28
IES.F;26/06/2014;2,28
IES.F;25/06/2014;2,33
IES.F;24/06/2014;2,282
IES.F;23/06/2014;2,336
IES.F;20/06/2014;2,37
IES.F;19/06/2014;2,466
IES.F;18/06/2014;2,448
IES.F;17/06/2014;2,444
IES.F;16/06/2014;2,456
IES.F;13/06/2014;2,486
IES.F;12/06/2014;2,49
IES.F;11/06/2014;2,575
IES.F;10/06/2014;2,606
IES.F;09/06/2014;2,588
IES.F;06/06/2014;2,622
IES.F;05/06/2014;2,5
IES.F;04/06/2014;2,442
IES.F;03/06/2014;2,462
IES.F;02/06/2014;2,48
IES.F;30/05/2014;2,466
IES.F;29/05/2014;2,438
IES.F;28/05/2014;2,434
IES.F;27/05/2014;2,376
IES.F;26/05/2014;2,419
IES.F;23/05/2014;2,29
IES.F;22/05/2014;2,276
IES.F;21/05/2014;2,288
IES.F;20/05/2014;2,246
IES.F;19/05/2014;2,212
IES.F;16/05/2014;2,268
IES.F;15/05/2014;2,195
IES.F;14/05/2014;2,342
IES.F;13/05/2014;2,362
IES.F;12/05/2014;2,402
IES.F;09/05/2014;2,412
IES.F;08/05/2014;2,416
IES.F;07/05/2014;2,35
IES.F;06/05/2014;2,454
IES.F;05/05/2014;2,424
IES.F;02/05/2014;2,447
IES.F;01/05/2014;2,45
IES.F;30/04/2014;2,45
IES.F;29/04/2014;2,458
IES.F;28/04/2014;2,428
IES.F;25/04/2014;2,4
IES.F;24/04/2014;2,447
IES.F;23/04/2014;2,479
IES.F;22/04/2014;2,488
IES.F;21/04/2014;2,443
IES.F;18/04/2014;2,443
IES.F;17/04/2014;2,443
IES.F;16/04/2014;2,384
IES.F;15/04/2014;2,28
IES.F;14/04/2014;2,412
IES.F;11/04/2014;2,389
IES.F;10/04/2014;2,45
IES.F;09/04/2014;2,49
IES.F;08/04/2014;2,524
IES.F;07/04/2014;2,568
IES.F;04/04/2014;2,572
IES.F;03/04/2014;2,514
IES.F;02/04/2014;2,5
IES.F;01/04/2014;2,546
IES.F;31/03/2014;2,476
IES.F;28/03/2014;2,385
IES.F;27/03/2014;2,33
IES.F;26/03/2014;2,28
IES.F;25/03/2014;2,26
IES.F;24/03/2014;2,24
IES.F;21/03/2014;2,278
IES.F;20/03/2014;2,26
IES.F;19/03/2014;2,264
IES.F;18/03/2014;2,255
IES.F;17/03/2014;2,161
IES.F;14/03/2014;2,167
IES.F;13/03/2014;2,21
IES.F;12/03/2014;2,247
IES.F;11/03/2014;2,264
IES.F;10/03/2014;2,266
IES.F;07/03/2014;2,27
IES.F;06/03/2014;2,307
IES.F;05/03/2014;2,298
IES.F;04/03/2014;2,238
IES.F;03/03/2014;2,137
IES.F;28/02/2014;2,196
IES.F;27/02/2014;2,208
IES.F;26/02/2014;2,22
IES.F;25/02/2014;2,222
IES.F;24/02/2014;2,212
IES.F;21/02/2014;2,2
IES.F;20/02/2014;2,214
IES.F;19/02/2014;2,226
IES.F;18/02/2014;2,228
IES.F;17/02/2014;2,192
IES.F;14/02/2014;2,167
IES.F;13/02/2014;2,15
IES.F;12/02/2014;2,146
IES.F;11/02/2014;2,149
IES.F;10/02/2014;2,084
IES.F;07/02/2014;2,1
IES.F;06/02/2014;2,088
IES.F;05/02/2014;2,019
IES.F;04/02/2014;1,985
IES.F;03/02/2014;2,023
IES.F;31/01/2014;2
IES.F;30/01/2014;1,963
IES.F;29/01/2014;1,964
IES.F;28/01/2014;1,971
IES.F;27/01/2014;1,936
IES.F;24/01/2014;1,916
IES.F;23/01/2014;1,954
IES.F;22/01/2014;1,976
IES.F;21/01/2014;1,962
IES.F;20/01/2014;1,953
IES.F;17/01/2014;1,969
IES.F;16/01/2014;1,951
IES.F;15/01/2014;1,992
IES.F;14/01/2014;1,898
IES.F;13/01/2014;1,943
IES.F;10/01/2014;1,919
IES.F;09/01/2014;1,93
IES.F;08/01/2014;1,931
IES.F;07/01/2014;1,894
IES.F;06/01/2014;1,829
IES.F;03/01/2014;1,809
IES.F;02/01/2014;1,795
IES.F;01/01/2014;1,794
IES.F;31/12/2013;1,794
IES.F;30/12/2013;1,794
IES.F;27/12/2013;1,787
IES.F;26/12/2013;1,779
IES.F;25/12/2013;1,779
IES.F;24/12/2013;1,779
IES.F;23/12/2013;1,779
IES.F;20/12/2013;1,768
IES.F;19/12/2013;1,739
IES.F;18/12/2013;1,703
IES.F;17/12/2013;1,704
IES.F;16/12/2013;1,711
IES.F;13/12/2013;1,66
IES.F;12/12/2013;1,654
IES.F;11/12/2013;1,684
IES.F;10/12/2013;1,713
IES.F;09/12/2013;1,693
IES.F;06/12/2013;1,676
IES.F;05/12/2013;1,68
IES.F;04/12/2013;1,712
IES.F;03/12/2013;1,75
IES.F;02/12/2013;1,77
IES.F;29/11/2013;1,798
IES.F;28/11/2013;1,797
IES.F;27/11/2013;1,753
IES.F;26/11/2013;1,767
IES.F;25/11/2013;1,72
IES.F;22/11/2013;1,73
IES.F;21/11/2013;1,708
IES.F;20/11/2013;1,7
IES.F;19/11/2013;1,736
IES.F;18/11/2013;1,74
IES.F;15/11/2013;1,689
IES.F;14/11/2013;1,713
IES.F;13/11/2013;1,724
IES.F;12/11/2013;1,782
IES.F;11/11/2013;1,788
IES.F;08/11/2013;1,718
IES.F;07/11/2013;1,754
IES.F;06/11/2013;1,799
IES.F;05/11/2013;1,765
IES.F;04/11/2013;1,842
IES.F;01/11/2013;1,842
IES.F;31/10/2013;1,825
IES.F;30/10/2013;1,814
IES.F;29/10/2013;1,812
IES.F;28/10/2013;1,75
